adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/wMDg5cm1xIieCTINQo6drZWIy8n.jpg,"[18, 10749]",237791,pt,Hoje Eu Quero Voltar Sozinho,"Leonardo is a blind teenager dealing with an overprotective mother while trying to live a more independent life. To the disappointment of his best friend, Giovana, he plans to go on an exchange program abroad. When Gabriel, a new student in town, arrives at their classroom, new feelings blossom in Leonardo making him question his plans.",13.221,/4Vu2r8hS3bDqGmmghxYfNCtyX4o.jpg,2014-03-28,The Way He Looks,False,7.938,898
False,/kd9jFTTabg4xJpHDgxY0h8F9BzG.jpg,"[80, 18, 53]",6977,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",39.891,/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg,2007-06-13,No Country for Old Men,False,7.937,11096
False,/jMBpJFRtrtIXymer93XLavPwI3P.jpg,"[28, 53, 878]",679,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",66.019,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,1986-07-18,Aliens,False,7.936,8857
False,/6MZdEVe0COl9sB1sCIPOOFpngjO.jpg,"[18, 35]",158445,ko,7번방의 선물,A story about a mentally ill man wrongfully imprisoned for murder and his relationship with his 6 year old daughter.,14.069,/wHh4Or1RVzgX2GSYYfEN5HcO6xQ.jpg,2013-01-23,Miracle in Cell No. 7,False,7.935,392
False,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,"[28, 18, 36, 10752]",197,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",51.968,/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-05-24,Braveheart,False,7.935,9448
False,/eIi3klFf7mp3oL5EEF4mLIDs26r.jpg,"[878, 18, 53]",78,en,Blade Runner,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",65.294,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,1982-06-25,Blade Runner,False,7.934,12915
False,/4FbTBvNO3VTFbFFghipK7Jqz7I6.jpg,[18],552532,en,Charm City Kings,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",40.461,/8oiMFMarbRpcusASIX4cjVXoZKI.jpg,2020-01-27,Charm City Kings,False,7.932,426
False,/gq7DxEWheTmULhMekam9ihsiQyo.jpg,"[16, 18, 10751]",37797,ja,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.",33.823,/5FROLD8zpWFs9ja7aYho1uOMJHg.jpg,1995-07-15,Whisper of the Heart,False,7.9,1774
False,/vfEORWH75d5qSHe3QBkSPIsXhOz.jpg,"[18, 28, 35]",11712,ja,椿三十郎,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",12.467,/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,1962-01-01,Sanjuro,False,7.9,548
False,/jHwASc8hBtdfRGUmxS6pq5mHiyN.jpg,"[18, 36]",152532,en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",18.803,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,2013-11-01,Dallas Buyers Club,False,7.931,8071
False,/32pvxFiXNo2TdNpBiuHN8k2Mr4K.jpg,"[35, 18, 10749]",11010,it,Il postino,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,12.234,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,1994-04-07,The Postman,False,7.931,1072
False,/5Pl47mB0Jnrg4oHoO0sVdJ6WMRL.jpg,[18],405,it,La strada,"When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",11.115,/xyisVfPrNybDieMp1nbCv6iBtdV.jpg,1954-09-23,La Strada,False,7.931,960
False,/9Eh5xzWTpJeZM1FGCblWKZ8GTpw.jpg,"[878, 28, 16, 9648]",142061,en,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,28.013,/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,2013-01-03,"Batman: The Dark Knight Returns, Part 2",False,7.93,1359
False,/aliPMgGiHu8hnnNS5thAjExr3j1.jpg,"[18, 36]",3777,ja,蜘蛛巣城,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",15.442,/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg,1957-01-15,Throne of Blood,False,7.931,742
False,/t5zCBSB5xMDKcDqe91qahCOUYVV.jpg,"[27, 9648]",507089,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",1590.305,/j9mH1pr3IahtraTWxVEMANmPSGR.jpg,2023-10-25,Five Nights at Freddy's,False,7.926,2380
False,/6ydGnzbo8s4yRNqQWPAvVSiNU8N.jpg,"[16, 12, 35]",501929,en,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",51.829,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,2021-04-22,The Mitchells vs. the Machines,False,7.928,2633
False,/wfClZdRb1x4LZ8B73Y9RSn8XAPa.jpg,"[10751, 16, 878, 18]",10386,en,The Iron Giant,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",42.307,/mThOw5rXLtdbY3WmuTsS9zsQBMG.jpg,1999-08-06,The Iron Giant,False,7.929,5145
False,/aPteaXAPp9RwdoecjMgkGKxpkMA.jpg,"[35, 10752]",8290,fr,La Grande Vadrouille,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",20.015,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,1966-12-08,Don't Look Now... We're Being Shot At!,False,7.9,1226
False,/gTRXgigmgKpeJjW07iq686HZyBD.jpg,"[28, 16, 878]",9323,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",33.545,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,Ghost in the Shell,False,7.9,3064
False,/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg,[18],785084,en,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,80.104,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,2022-12-09,The Whale,False,7.926,3096
False,/4aFtD31RpP018y8XipTLrU8Y3pa.jpg,"[12, 10751, 18]",458302,fr,Rémi sans famille,"At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.",17.259,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg,2018-12-12,"Remi, Nobody's Boy",False,7.927,392
False,/f3XrGXd34Ru7o39LUwWvk5igEV7.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",50.96,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.927,11607
False,/ulVUa2MvnJAjAeRt7h23FFJVRKH.jpg,"[12, 16, 14]",81,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",37.215,/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,1984-03-11,Nausicaä of the Valley of the Wind,False,7.927,3224
False,/7aRdT0ijJdME6jY8PzHgzAmw0dd.jpg,[18],10404,zh,大红灯笼高高挂,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",18.294,/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,1991-12-18,Raise the Red Lantern,False,7.927,642
False,/2PDUrK5b9ZerXSMq3EolhSt8nXt.jpg,"[18, 27, 53]",10242,en,What Ever Happened to Baby Jane?,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,14.664,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,1962-10-12,What Ever Happened to Baby Jane?,False,7.9,950
False,/eGK2JJO1ZeoabWThHmC9IjUTmfP.jpg,"[16, 14, 12]",615453,zh,哪吒之魔童降世,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.",16.177,/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,2019-07-26,Ne Zha,False,7.924,367
False,/oE6bhqqVFyIECtBzqIuvh6JdaB5.jpg,"[878, 18, 12]",522402,en,Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",44.011,/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,2021-11-04,Finch,False,7.924,3126
False,/5qjbu7po6eqLNd4kUPAyIpFRwQK.jpg,"[18, 10751, 35, 28]",360814,hi,दंगल,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",15.54,/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg,2016-12-21,Dangal,False,7.924,877
False,/gOgBpD5NivnWIqZYTBFSmAtziuJ.jpg,"[18, 80, 53, 35]",455714,th,ฉลาดเกมส์โกง,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",15.129,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,2017-05-03,Bad Genius,False,7.923,726
False,/bsoAg22remHKL5O0xJH0m9DX6Pu.jpg,"[80, 18, 9648, 53]",829,en,Chinatown,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",29.258,/mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,1974-06-20,Chinatown,False,7.923,3485
False,/lB8mrGjgOxVuiGzBNbHfUrFw02d.jpg,"[18, 36, 10751]",491480,en,The Boy Who Harnessed the Wind,"Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",33.749,/yOr7RxHw15MMXNxGMXSmngDqHyI.jpg,2019-02-14,The Boy Who Harnessed the Wind,False,7.9,1538
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",359.663,/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg,2015-06-09,Inside Out,False,7.921,19660
False,/7VUWMjhjKA2tJwl0ig2jLrWltq5.jpg,"[35, 10749, 18]",31411,en,The Cameraman,A photographer takes up newsreel shooting to impress a secretary.,9.325,/prhMP7VVxpQTzOFIPsbnr41IDTN.jpg,1928-09-10,The Cameraman,False,7.9,316
False,/3t1qZqP1e17wQshpPKSqII1OogM.jpg,"[80, 18]",30017,fa,کلوزآپ ، نمای نزدیک,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves.",9.358,/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg,1990-05-09,Close-Up,False,7.927,314
False,/9vUXU4tlRAVfopSctuxXycm9aKK.jpg,[18],10997,zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",20.465,/vHC9dtjOzuwTLP4PIe2X9Dakk60.jpg,1993-01-01,Farewell My Concubine,False,7.92,505
False,/9ueD5NSVOn0dWTL93WciT9JoKN3.jpg,"[10751, 18]",404378,en,A Street Cat Named Bob,"James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",32.141,/nBYG0D2FcbL1m926sIj7RN4m0sb.jpg,2016-11-04,A Street Cat Named Bob,False,7.919,1309
False,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",88.825,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,2022-06-11,Dragon Ball Super: Super Hero,False,7.917,2584
False,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,"[18, 10749]",296096,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",190.047,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,False,7.917,11522
